brand,model,year,transmission,fuel,nb_of_doors,price,miles,engine(hp)
Volkswagen,Tiguan SEL Premium R-Line 4Motion,2020,Automatic,Gasoline,4,23450,36097,184
Volkswagen,Beetle Denim Convertible,2016,Automatic,Gasoline,2,20994,16561,170
Volkswagen,Tiguan S FWD,2022,Automatic,Gasoline,4,21999,10466,184
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,Automatic,Gasoline,4,25000,23595,184
Volkswagen,Jetta 1.4T S FWD,2017,Automatic,Gasoline,4,8988,72856,150
Volkswagen,Tiguan SE R-Line Black FWD,2023,Automatic,Gasoline,4,29991,4693,184
Volkswagen,Jetta R-Line FWD,2019,Automatic,Gasoline,4,14421,50862,147
Volkswagen,Touareg VR6 Lux,2016,Automatic,Gasoline,4,16990,44966,280
Volkswagen,Tiguan S FWD,2023,Automatic,Gasoline,4,22995,8036,184
Volkswagen,Jetta SEL Premium FWD,2021,Automatic,Gasoline,4,18998,28374,147
Volkswagen,Tiguan S FWD,2020,Automatic,Gasoline,4,16900,25939,184
Volkswagen,Tiguan SE,2018,Automatic,Gasoline,4,18999,21495,184
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,12995,59211,147
Volkswagen,Tiguan,2016,Automatic,Gasoline,4,9177,71005,200
Volkswagen,Tiguan SE 4Motion AWD,2018,Automatic,Gasoline,4,16977,38783,184
Volkswagen,Tiguan S,2018,Automatic,Gasoline,4,13498,46664,184
Volkswagen,Jetta R-Line FWD,2019,Automatic,Gasoline,4,16811,31649,147
Volkswagen,Touareg VR6 Sport,2016,Automatic,Gasoline,4,16499,56041,280
Volkswagen,Passat SE,2013,Automatic,Gasoline,4,8700,62399,170
Volkswagen,Golf FWD,2013,Automatic,Gasoline,4,9500,52034,170
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,14595,34048,147
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,22594,23254,184
Volkswagen,Tiguan S 4Motion,2014,Automatic,Gasoline,4,9495,57259,200
Volkswagen,Jetta SEL Premium FWD,2021,Automatic,Gasoline,4,22499,7768,147
Volkswagen,Passat SE,2013,Automatic,Gasoline,4,6995,83224,170
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,15500,22617,147
Volkswagen,Atlas Cross Sport SEL Premium 4Motion,2021,Automatic,Gasoline,4,33999,15767,235
Volkswagen,Tiguan S FWD,2020,Automatic,Gasoline,4,16830,24977,184
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,14900,51130,184
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,Automatic,Gasoline,4,25998,22256,184
Volkswagen,Jetta SE FWD,2021,Automatic,Gasoline,4,15991,36363,147
Volkswagen,Tiguan S 4Motion,2022,Automatic,Gasoline,4,20689,21201,184
Volkswagen,Passat 2.0T SE FWD,2018,Automatic,Gasoline,4,11299,65882,174
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,15500,45750,147
Volkswagen,Tiguan S FWD,2019,Automatic,Gasoline,4,14999,32224,184
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,30991,6743,276
Volkswagen,Passat 1.8T S,2016,Automatic,Gasoline,4,9598,66891,170
Volkswagen,Jetta SportWagen SE FWD,2011,Automatic,Gasoline,4,8300,70898,170
Volkswagen,Jetta 1.8T Sport FWD,2017,Automatic,Gasoline,4,13422,43528,170
Volkswagen,Tiguan SE R-Line Black 4Motion,2021,Automatic,Gasoline,4,23800,25312,184
Volkswagen,Tiguan SE 4Motion,2020,Automatic,Gasoline,4,20593,30124,184
Volkswagen,Beetle 2.0T Final Edition SE Convertible FWD,2019,Automatic,Gasoline,2,29885,14400,174
Volkswagen,Jetta SE,2015,Automatic,Gasoline,4,7950,62998,170
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,17997,24979,147
Volkswagen,CC VR6 Executive 4Motion AWD,2012,Automatic,Gasoline,4,5500,59227,280
Volkswagen,Tiguan SE FWD,2023,Automatic,Gasoline,4,25469,4298,184
Volkswagen,Passat 2.0T SE FWD,2022,Automatic,Gasoline,4,19271,19431,174
Volkswagen,Tiguan SE FWD,2021,Automatic,Gasoline,4,22999,6417,184
Volkswagen,Passat 2.0T Wolfsburg FWD,2019,Automatic,Gasoline,4,14998,46042,174
Volkswagen,Tiguan SE FWD,2022,Automatic,Gasoline,4,23499,14826,184
Volkswagen,Tiguan SE FWD,2021,Automatic,Gasoline,4,19792,18840,184
Volkswagen,Tiguan SE FWD,2022,Automatic,Gasoline,4,23888,7470,184
Volkswagen,Tiguan Limited 4Motion AWD,2018,Automatic,Gasoline,4,15995,33378,200
Volkswagen,Golf GTI 2.0T SE FWD,2022,Automatic,Gasoline,4,26998,12583,241
Volkswagen,Passat 2.0T SEL FWD,2020,Automatic,Gasoline,4,19549,23312,174
Volkswagen,Atlas Cross Sport SE 4Motion,2023,Automatic,Gasoline,4,29995,6898,235
Volkswagen,Passat SEL Premium,2014,Automatic,Gasoline,4,10595,69182,170
Volkswagen,Tiguan SEL R-Line 4Motion,2022,Automatic,Gasoline,4,29881,12865,184
Volkswagen,Golf Alltrack S 4Motion AWD,2017,Automatic,Gasoline,4,16906,48560,170
Volkswagen,Jetta SE FWD,2021,Automatic,Gasoline,4,17707,24125,147
Volkswagen,Atlas Cross Sport V6 SE 4Motion AWD with Technology,2022,Automatic,Gasoline,4,30900,4210,276
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,16995,46786,184
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,14990,32477,147
Volkswagen,Passat 2.0T SE FWD,2022,Automatic,Gasoline,4,17799,36124,174
Volkswagen,Passat 2.0T SE FWD,2020,Automatic,Gasoline,4,15998,35336,174
Volkswagen,Jetta SEL FWD,2020,Automatic,Gasoline,4,17299,21980,147
Volkswagen,Beetle 1.8T Dune Convertible,2017,Automatic,Gasoline,2,28595,26482,170
Volkswagen,Tiguan S,2018,Automatic,Gasoline,4,16174,42097,184
Volkswagen,Atlas 2.0T SE 4Motion AWD,2023,Automatic,Gasoline,4,30189,4598,235
Volkswagen,Jetta GLI Autobahn FWD,2020,Automatic,Gasoline,4,22998,18952,228
Volkswagen,Tiguan SE FWD,2020,Automatic,Gasoline,4,18997,44708,184
Volkswagen,Golf Alltrack SE 4Motion AWD,2017,Automatic,Gasoline,4,15999,54123,170
Volkswagen,Tiguan SE FWD,2020,Automatic,Gasoline,4,18752,18803,184
Volkswagen,Jetta 1.4T SE FWD,2018,Automatic,Gasoline,4,13990,40758,150
Volkswagen,Jetta R-Line FWD,2019,Automatic,Gasoline,4,17995,24224,147
Volkswagen,Tiguan SE,2018,Automatic,Gasoline,4,15980,49741,184
Volkswagen,Passat 2.0T SE FWD,2020,Automatic,Gasoline,4,15495,42999,174
Volkswagen,Tiguan S 4Motion AWD,2018,Automatic,Gasoline,4,18500,22436,184
Volkswagen,Jetta S FWD,2020,Automatic,Gasoline,4,15500,37521,147
Volkswagen,Atlas Cross Sport SEL 4Motion,2021,Automatic,Gasoline,4,27822,31190,235
Volkswagen,Jetta S,2014,Automatic,Gasoline,4,9995,36259,115
Volkswagen,Jetta SEL FWD,2019,Automatic,Gasoline,4,13995,59076,147
Volkswagen,Tiguan SEL 4Motion,2021,Automatic,Gasoline,4,19474,39691,184
Volkswagen,Tiguan S,2017,Automatic,Gasoline,4,12542,34288,200
Volkswagen,Tiguan Wolfsburg,2017,Automatic,Gasoline,4,14495,38079,200
Volkswagen,Tiguan SEL Premium 4Motion,2019,Automatic,Gasoline,4,22498,27741,184
Volkswagen,Tiguan S FWD,2021,Automatic,Gasoline,4,18981,23400,184
Volkswagen,Tiguan S FWD,2021,Automatic,Gasoline,4,18992,27463,184
Volkswagen,Passat SE with Sunroof,2013,Automatic,Gasoline,4,18995,19522,170
Volkswagen,Jetta SEL FWD,2021,Automatic,Gasoline,4,19790,9880,147
Volkswagen,Golf GTI 2.0T S FWD,2022,Automatic,Gasoline,4,24997,14937,241
Volkswagen,Atlas Cross Sport V6 SEL 4Motion,2021,Automatic,Gasoline,4,28746,22448,276
Volkswagen,Jetta 1.4T Wolfsburg Edition FWD,2018,Automatic,Gasoline,4,12995,54965,150
Volkswagen,Passat 2.0T SE FWD with Technology,2018,Automatic,Gasoline,4,15650,41160,174
Volkswagen,Jetta SE FWD,2020,Automatic,Gasoline,4,15613,26362,147
Volkswagen,Jetta SEL FWD,2020,Automatic,Gasoline,4,17899,30438,147
Volkswagen,Atlas 3.6L SE 4Motion AWD with Technology,2023,Automatic,Gasoline,4,33987,9683,276
Volkswagen,Tiguan SE R-Line Black 4Motion,2020,Automatic,Gasoline,4,20871,47947,184
Volkswagen,Atlas Cross Sport V6 SE 4Motion AWD with Technology,2022,Automatic,Gasoline,4,30885,9810,276
Volkswagen,Tiguan S 4Motion,2019,Automatic,Gasoline,4,18805,35365,184
Volkswagen,Tiguan SE 4Motion AWD,2018,Automatic,Gasoline,4,14995,63190,184
Volkswagen,Passat 1.8T Wolfsburg Edition FWD,2015,Automatic,Gasoline,4,7782,95604,170
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,16990,54878,184
Volkswagen,Tiguan SEL R-Line 4Motion,2022,Automatic,Gasoline,4,27995,26933,184
Volkswagen,Arteon SE R-Line FWD,2022,Automatic,Gasoline,4,28048,7487,300
Volkswagen,Tiguan SE R-Line Black FWD,2021,Automatic,Gasoline,4,21999,26320,184
Volkswagen,Jetta 1.4T S FWD,2018,Automatic,Gasoline,4,14525,33712,150
Volkswagen,Tiguan SE FWD,2023,Automatic,Gasoline,4,25928,2739,184
Volkswagen,Atlas V6 SE FWD with Technology,2022,Automatic,Gasoline,4,29987,10078,276
Volkswagen,Tiguan SE 4Motion,2020,Automatic,Gasoline,4,16888,59582,184
Volkswagen,Jetta GLI Autobahn FWD,2020,Automatic,Gasoline,4,24975,11925,228
Volkswagen,Golf TSI FWD,2020,Automatic,Gasoline,4,19995,9434,147
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,25998,12396,184
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,21990,20070,184
Volkswagen,Tiguan SE FWD,2021,Automatic,Gasoline,4,20644,35145,184
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,17998,27078,147
Volkswagen,Atlas V6 SEL Premium R-Line 4Motion,2022,Automatic,Gasoline,4,39998,12772,276
Volkswagen,Tiguan SEL,2018,Automatic,Gasoline,4,14500,55233,184
Volkswagen,Atlas SE FWD with Technology,2022,Automatic,Gasoline,4,26999,22230,235
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,10950,77427,147
Volkswagen,Golf TSI S 4-Door FWD,2017,Automatic,Gasoline,4,10998,53862,170
Volkswagen,Passat SE with Sunroof and Nav 1.8,2014,Automatic,Gasoline,4,8950,69836,170
Volkswagen,Passat SE,2012,Automatic,Gasoline,4,8000,64345,170
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,Automatic,Gasoline,4,29491,15783,235
Volkswagen,Tiguan SE R-Line Black 4Motion,2021,Automatic,Gasoline,4,24988,16262,184
Volkswagen,Tiguan S 4Motion,2021,Automatic,Gasoline,4,19989,19058,184
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,17639,18901,147
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,Automatic,Gasoline,4,27977,34892,235
Volkswagen,Jetta S,2015,Automatic,Gasoline,4,7980,53985,115
Volkswagen,Tiguan S 4Motion,2019,Automatic,Gasoline,4,15845,41024,184
Volkswagen,Tiguan S FWD,2023,Automatic,Gasoline,4,22789,6443,184
Volkswagen,Atlas V6 SE 4Motion with Technology,2022,Automatic,Gasoline,4,32975,13269,276
Volkswagen,Jetta SportWagen SE FWD,2009,Automatic,Gasoline,4,6995,65959,170
Volkswagen,Jetta 1.8T SEL FWD,2017,Automatic,Gasoline,4,13638,50525,170
Volkswagen,Jetta SE,2012,Automatic,Gasoline,4,6995,47726,170
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,24991,10497,184
Volkswagen,Atlas Cross Sport V6 SE FWD with Technology,2023,Automatic,Gasoline,4,33971,7072,276
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,Automatic,Gasoline,4,26200,27457,184
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,22395,25090,184
Volkswagen,Atlas V6 SE FWD with Technology,2022,Automatic,Gasoline,4,27125,34672,276
Volkswagen,Tiguan S FWD,2023,Automatic,Gasoline,4,21995,17656,184
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion AWD,2023,Automatic,Gasoline,4,41465,9391,276
Volkswagen,Atlas Cross Sport V6 SE R-Line 4Motion with Technology,2021,Automatic,Gasoline,4,30885,9682,276
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,18498,42548,184
Volkswagen,Tiguan S FWD,2021,Automatic,Gasoline,4,16405,44813,184
Volkswagen,Tiguan SE R-Line Black FWD,2023,Automatic,Gasoline,4,28691,4770,184
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,25995,10185,184
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,32994,6091,276
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,22984,19059,184
Volkswagen,Atlas Cross Sport S FWD,2021,Automatic,Gasoline,4,22997,25161,235
Volkswagen,Beetle 2.0T S Hatchback FWD,2018,Automatic,Gasoline,2,16497,45486,174
Volkswagen,Tiguan SE 4Motion,2024,Automatic,Gasoline,4,29990,1262,184
Volkswagen,Jetta R-Line FWD,2021,Automatic,Gasoline,4,19523,7348,147
Volkswagen,Passat 2.0T SE FWD,2020,Automatic,Gasoline,4,15988,41996,174
Volkswagen,Tiguan SE FWD,2021,Automatic,Gasoline,4,17491,39490,184
Volkswagen,Jetta GLI 1.5T Autobahn FWD,2023,Automatic,Gasoline,4,28999,7209,228
Volkswagen,Atlas Cross Sport V6 SEL FWD,2021,Automatic,Gasoline,4,28084,42412,276
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,27798,2962,184
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,18996,37619,184
Volkswagen,Tiguan SE 4Motion,2019,Automatic,Gasoline,4,16901,58341,184
Volkswagen,Tiguan SE FWD,2022,Automatic,Gasoline,4,22418,13665,184
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,Automatic,Gasoline,4,23890,16350,184
Volkswagen,Tiguan S FWD,2020,Automatic,Gasoline,4,18500,29249,184
Volkswagen,Tiguan SEL Premium,2018,Automatic,Gasoline,4,22995,34449,184
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,35465,6460,276
Volkswagen,Tiguan S 4Motion,2022,Automatic,Gasoline,4,22795,17630,184
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,10999,76770,147
Volkswagen,Tiguan SEL 4Motion,2021,Automatic,Gasoline,4,26011,8329,184
Volkswagen,Tiguan SE 4Motion,2019,Automatic,Gasoline,4,18990,30478,184
Volkswagen,Atlas 3.6L SEL 4Motion AWD,2023,Automatic,Gasoline,4,36999,12273,276
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,32994,8273,276
Volkswagen,Tiguan S FWD,2019,Automatic,Gasoline,4,15999,57133,184
Volkswagen,Atlas Cross Sport V6 SE FWD with Technology,2023,Automatic,Gasoline,4,34997,2581,276
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,15891,36379,147
Volkswagen,Golf GTI 2.0T S 4-Door FWD,2020,Automatic,Gasoline,4,18995,56326,228
Volkswagen,Passat 2.0T SE FWD,2020,Automatic,Gasoline,4,17777,28150,174
Volkswagen,Tiguan SE R-Line Black FWD,2023,Automatic,Gasoline,4,28558,8753,184
Volkswagen,Golf GTI 2.0T SE 4-Door FWD,2019,Automatic,Gasoline,4,22800,35263,228
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,36997,3411,276
Volkswagen,Tiguan SE FWD,2020,Automatic,Gasoline,4,17787,54570,184
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,24767,9343,184
Volkswagen,Golf GTI 2.0T Rabbit Edition FWD,2019,Automatic,Gasoline,4,26500,18265,228
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,36998,7516,276
Volkswagen,Tiguan S FWD,2020,Automatic,Gasoline,4,17550,40654,184
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,26500,9268,184
Volkswagen,Tiguan S FWD,2020,Automatic,Gasoline,4,17900,36907,184
Volkswagen,Arteon SEL R-Line FWD,2019,Automatic,Gasoline,4,21497,39939,268
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,17213,15129,147
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion,2021,Automatic,Gasoline,4,32972,26460,276
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,Automatic,Gasoline,4,27691,20135,184
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,Automatic,Gasoline,4,28450,29797,235
Volkswagen,Tiguan SE FWD,2023,Automatic,Gasoline,4,27695,6278,184
Volkswagen,Jetta R-Line FWD,2020,Automatic,Gasoline,4,19999,20273,147
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,18300,11233,147
Volkswagen,Tiguan SE 4Motion,2020,Automatic,Gasoline,4,20950,27297,184
Volkswagen,Atlas Cross Sport V6 SEL R-Line Black 4Motion AWD,2023,Automatic,Gasoline,4,38498,7593,276
Volkswagen,Tiguan SEL R-Line 4Motion,2022,Automatic,Gasoline,4,27995,32149,184
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,18194,42302,184
Volkswagen,Atlas 2.0T SE FWD with Technology,2023,Automatic,Gasoline,4,32688,10453,235
Volkswagen,Tiguan S FWD,2021,Automatic,Gasoline,4,19895,19852,184
Volkswagen,Jetta R-Line FWD,2020,Automatic,Gasoline,4,13985,57415,147
Volkswagen,Arteon SE FWD,2021,Automatic,Gasoline,4,25741,19843,268
Volkswagen,Atlas Cross Sport V6 SE 4Motion AWD with Technology,2023,Automatic,Gasoline,4,30988,9550,276
Volkswagen,Jetta S FWD,2020,Automatic,Gasoline,4,17858,10445,147
Volkswagen,Atlas Cross Sport V6 SEL FWD,2021,Automatic,Gasoline,4,28597,16899,276
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,34188,11346,276
Volkswagen,Jetta S FWD,2019,Automatic,Gasoline,4,18998,12165,147
Volkswagen,Tiguan SEL R-Line 4Motion,2023,Automatic,Gasoline,4,32955,2661,184
Volkswagen,Tiguan SEL 4Motion,2021,Automatic,Gasoline,4,24900,20321,184
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,18883,42817,184
Volkswagen,Tiguan SEL R-Line 4Motion,2024,Automatic,Gasoline,4,35997,3036,184
Volkswagen,Passat 2.0T SE FWD,2022,Automatic,Gasoline,4,22500,14808,174
Volkswagen,Atlas 3.6L SE 4Motion AWD with Technology,2023,Automatic,Gasoline,4,36836,7834,276
Volkswagen,Tiguan SE FWD,2021,Automatic,Gasoline,4,22998,19882,184
Volkswagen,Tiguan S FWD,2021,Automatic,Gasoline,4,19998,19307,184
Volkswagen,Tiguan SE FWD,2023,Automatic,Gasoline,4,28470,1874,184
Volkswagen,Passat 2.0T S FWD,2020,Automatic,Gasoline,4,17000,29582,174
Volkswagen,Beetle 2.0T S Hatchback FWD,2019,Automatic,Gasoline,2,23896,3400,174
Volkswagen,Tiguan SE 4Motion,2022,Automatic,Gasoline,4,24200,22214,184
Volkswagen,Tiguan SEL R-Line 4Motion,2024,Automatic,Gasoline,4,37498,7021,184
Volkswagen,Tiguan SE R-Line Black FWD,2020,Automatic,Gasoline,4,22998,28111,184
Volkswagen,Golf R AWD,2019,Automatic,Gasoline,4,36998,9838,288
Volkswagen,Jetta SE FWD,2019,Automatic,Gasoline,4,13995,50661,147
Volkswagen,Tiguan SEL FWD,2020,Automatic,Gasoline,4,20998,33281,184
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,Automatic,Gasoline,4,33994,10839,276
Volkswagen,Atlas SE 4Motion with Technology,2022,Automatic,Gasoline,4,32218,16414,235
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion,2021,Automatic,Gasoline,4,35477,7872,276
Volkswagen,Atlas Cross Sport V6 SE FWD with Technology,2023,Automatic,Gasoline,4,34235,5654,276
Volkswagen,Tiguan SE R-Line Black FWD,2024,Automatic,Gasoline,4,33999,647,184
Volkswagen,Tiguan SE FWD,2019,Automatic,Gasoline,4,18998,32447,184
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion AWD,2022,Automatic,Gasoline,4,35000,21093,276
Volkswagen,Tiguan S FWD,2019,Automatic,Gasoline,4,19998,21202,184
Volkswagen,Golf GTI 2.0T SE 4-Door FWD,2020,Automatic,Gasoline,4,27998,3578,228
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion,2021,Automatic,Gasoline,4,33997,24143,276
Volkswagen,Tiguan SE R-Line Black 4Motion,2023,Automatic,Gasoline,4,29963,11167,184
Volkswagen,Atlas V6 SEL Premium R-Line 4Motion,2022,Automatic,Gasoline,4,36970,28242,276
Volkswagen,Tiguan S FWD,2019,Automatic,Gasoline,4,18998,24801,184
Volkswagen,Atlas Cross Sport V6 SE R-Line with Technology FWD,2021,Automatic,Gasoline,4,29998,22443,276
Volkswagen,Tiguan S 4Motion,2016,Automatic,Gasoline,4,13900,45813,200
Volkswagen,Jetta,2015,Automatic,Gasoline,4,8995,82642,170
Volkswagen,Passat SE 1.8,2014,Automatic,Gasoline,4,10600,52259,170
Volkswagen,Jetta SE,2014,Automatic,Gasoline,4,9499,69730,170
Volkswagen,Jetta S,2015,Automatic,Gasoline,4,7995,72060,115
Volkswagen,Tiguan SE,2016,Automatic,Gasoline,4,12990,48822,200
Volkswagen,Eos Executive SULEV,2012,Automatic,Gasoline,2,11995,44105,200
Volkswagen,Golf TSI SE FWD,2015,Automatic,Gasoline,4,12995,51827,170
Volkswagen,Tiguan SE 4Motion,2015,Automatic,Gasoline,4,13495,44901,200
Volkswagen,Jetta SE with Conv and Sunroof,2012,Automatic,Gasoline,4,8995,51605,170
Volkswagen,Tiguan S 4Motion AWD,2017,Automatic,Gasoline,4,16404,27706,200
Volkswagen,Passat 1.8T SE FWD with Sunroof and Navigation,2015,Automatic,Gasoline,4,10995,62991,170
Volkswagen,Tiguan S 4Motion,2013,Automatic,Gasoline,4,9495,72513,200
Volkswagen,Golf SportWagen S,2016,Automatic,Gasoline,4,11429,61038,170
Volkswagen,Beetle 1.8T Convertible with Sound and Navigation,2015,Automatic,Gasoline,2,18995,26076,170
Volkswagen,Golf TSI S 4-Door FWD,2017,Automatic,Gasoline,4,15000,40480,170
Volkswagen,Golf FWD with Conv and Sunroof,2013,Automatic,Gasoline,4,9995,50738,170
Volkswagen,Golf GTI 2.0T Autobahn 2-Door FWD,2012,Automatic,Gasoline,2,9995,83932,200
Volkswagen,Jetta 1.8T SEL FWD,2017,Automatic,Gasoline,4,12995,59941,170
Volkswagen,Jetta S,2014,Automatic,Gasoline,4,8900,61676,115
Volkswagen,Jetta SE with Connectivity,2014,Automatic,Gasoline,4,7450,87845,170
Volkswagen,Tiguan S 4Motion AWD,2017,Automatic,Gasoline,4,17985,21956,200
Volkswagen,Golf TSI S FWD,2015,Automatic,Gasoline,2,10890,61349,170
Volkswagen,Beetle 1.8T Dune,2016,Automatic,Gasoline,2,19500,18968,170
Volkswagen,Tiguan SEL,2015,Automatic,Gasoline,4,15555,39216,200
Volkswagen,Tiguan SE 4Motion,2019,Automatic,Gasoline,4,18752,37179,184
Volkswagen,Passat 1.8T SE,2016,Automatic,Gasoline,4,10992,75795,170
Volkswagen,Golf GTI 2.0T Autobahn 4-Door FWD,2013,Automatic,Gasoline,4,12988,63010,200
Volkswagen,Golf TSI S 4-Door FWD,2018,Automatic,Gasoline,4,16000,35065,170
Volkswagen,Passat 2.0T SE FWD,2018,Automatic,Gasoline,4,16996,27775,174
Volkswagen,Jetta SE,2014,Automatic,Gasoline,4,10995,51617,170
Volkswagen,Golf TSI S 4-Door FWD with Sunroof,2016,Automatic,Gasoline,4,15995,31538,170
Volkswagen,Golf Alltrack S 4Motion AWD,2017,Automatic,Gasoline,4,17500,55179,170
Volkswagen,Tiguan SEL 4Motion,2018,Automatic,Gasoline,4,17995,51509,184
Volkswagen,Jetta GLI Autobahn FWD,2020,Automatic,Gasoline,4,21790,39115,228
Volkswagen,Beetle 2.0T Coast Hatchback FWD,2018,Automatic,Gasoline,2,21531,36472,174
Volkswagen,Passat 2.0T R-Line FWD,2020,Automatic,Gasoline,4,18755,35885,174
Volkswagen,Jetta 1.4T SE FWD,2017,Automatic,Gasoline,4,15297,38386,150
Volkswagen,Atlas Cross Sport V6 SE R-Line 4Motion with Technology,2021,Automatic,Gasoline,4,28890,24604,276
Volkswagen,Jetta SEL Premium FWD,2021,Automatic,Gasoline,4,20990,17366,147
Volkswagen,Jetta S FWD,2021,Automatic,Gasoline,4,17300,13095,147
Volkswagen,Tiguan SE 4Motion,2021,Automatic,Gasoline,4,22990,24292,184
Volkswagen,Jetta SEL Premium FWD,2019,Automatic,Gasoline,4,16220,50811,147
Volkswagen,Jetta SEL FWD,2019,Automatic,Gasoline,4,17900,36206,147
Volkswagen,Atlas Cross Sport V6 SE 4Motion with Technology,2021,Automatic,Gasoline,4,28698,26657,276
Volkswagen,Passat 2.0T SE FWD with Technology,2018,Automatic,Gasoline,4,14395,62203,174
Volkswagen,Passat 2.0T S FWD,2020,Automatic,Gasoline,4,17475,15562,174
Volkswagen,Beetle S,2009,Automatic,Gasoline,2,6800,75719,150
Volkswagen,Passat SE,2012,Automatic,Gasoline,4,8995,67597,170
Volkswagen,Jetta SE FWD,2021,Automatic,Gasoline,4,18995,45616,147
Volkswagen,Jetta 1.4T SE FWD,2017,Automatic,Gasoline,4,12950,55690,150
Volkswagen,Tiguan SE R-Line Black 4Motion,2021,Automatic,Gasoline,4,24595,18327,184
Volkswagen,Tiguan SE R-Line Black 4Motion,2020,Automatic,Gasoline,4,24358,23947,184
Volkswagen,Jetta SE FWD,2019,Automatic,Gasoline,4,14795,43052,147
Volkswagen,Jetta R-Line FWD,2020,Automatic,Gasoline,4,18899,19315,147
Volkswagen,Jetta 1.8T SE Sport FWD,2018,Automatic,Gasoline,4,14991,45847,170
Volkswagen,Jetta S FWD,2020,Automatic,Gasoline,4,18490,19432,147
Volkswagen,Passat 2.0T SEL FWD,2020,Automatic,Gasoline,4,21987,23256,174
Volkswagen,Jetta S,2015,Automatic,Gasoline,4,10988,49661,115
Volkswagen,Passat 2.0T SE FWD,2021,Automatic,Gasoline,4,17795,43568,174
